outer_target_code	source_regime_id	model_kind	support_budget_percent	normalized_antibiotic	fold_count	observations_mean_across_folds	rmse_mean_across_folds	rmse_sd_across_folds	mae_mean_across_folds	mae_sd_across_folds	r2_mean_across_folds	r2_sd_across_folds	pearson_mean_across_folds	pearson_sd_across_folds	spearman_mean_across_folds	spearman_sd_across_folds	one_tier_accuracy_mean_across_folds	one_tier_accuracy_sd_across_folds
ec		target_only_scratch	5	cefuroxime	5	808.6	1.9238386384575628	0.17447290397821602	1.5479303482344515	0.15950961185698737	-0.3614808237107876	0.2677407667960321	0.22744414808851476	0.05590719159901272	0.20624891340169835	0.06316286869019827	0.3965120121406454	0.04715432510442447
ec		target_only_scratch	5	chloramphenicol	5	568.6	1.512492469123427	0.1701252071351267	1.2363513179266208	0.23704222620923787	-1.3178317587497648	0.5987479325797856	0.23919960341771213	0.034928513510871596	0.22452682829489728	0.03637159484112604	0.4810775019183643	0.17222632884944036
ec		target_only_scratch	5	ciprofloxacin	5	1293.4	3.0980493935274995	0.22532526258876354	2.2991775649269712	0.17261293315166906	0.38513575565503855	0.05257948834748077	0.6739776240611116	0.022322178233193015	0.6983232327064657	0.016716007196672485	0.28030786787174466	0.05292806129022663
ec		target_only_scratch	5	imipenem	5	843.8	1.6523385897597518	0.2203734916308782	1.261406308042372	0.17488403438904207	-0.40958988297964494	0.271866393805098	0.3971843136633776	0.054854176670441644	0.3723801922761424	0.05097308158803003	0.5156919075220335	0.0731410704092059
ec		target_only_scratch	5	levofloxacin	5	547.6	1.7343846800604594	0.11599625569295553	1.2890152636703305	0.10888207814048172	0.44323654147858915	0.06762474493326236	0.7077375374961489	0.04236157261373514	0.6462134769614144	0.037849251641470745	0.522441363420026	0.05501973620830223
ec		target_only_scratch	5	meropenem	5	1076.0	2.1268565207157306	0.06216130764173655	1.6886389240096271	0.07963058703156309	-0.02348050063784881	0.08985823572203192	0.34144629526360076	0.04405527204164037	0.31792501897131353	0.05596432060265558	0.37156133828996285	0.028490179112431645
ec		target_only_scratch	5	minocycline	5	685.0	1.7107510206622187	0.26733955529964887	1.3356621459922287	0.21807877343284182	-0.7332921352542938	0.38347726968746604	0.27160477385987514	0.04789991501897164	0.283911195423291	0.05666784249218101	0.4872992700729927	0.07747517983450568
ec		target_only_scratch	5	tetracycline	5	411.4	2.619192953782619	0.11796714418100805	2.0029050081774944	0.05473545399221219	0.18432921359614818	0.027525910815159062	0.5006650446620284	0.030894581888723672	0.5170352207460207	0.040889199753484845	0.3581118748966527	0.05112224682126292
ec		target_only_scratch	5	tigecycline	5	746.8	1.42050166658565	0.22918056573649867	1.136594478918677	0.24573295110359802	-2.9271837504858884	1.2398938352305187	0.1736830872194033	0.048760905666454024	0.22056967611973569	0.03853899806631764	0.5204696055595632	0.13924379607347925
ec		target_only_scratch	5	tobramycin	5	603.8	1.6282571473734488	0.09588998311292378	1.339493230166733	0.11800731044262693	-0.1724805913760727	0.18377296143944807	0.32163018819423755	0.02720938626888786	0.27236363719592666	0.02836762364679166	0.4478512514689247	0.052264160220344566
ec		target_only_scratch	10	amikacin	5	848.4	0.9879904995171798	0.07914318601531681	0.705768749152543	0.07759781157872589	-0.24161161139114506	0.26949022564765324	0.32384678580141996	0.05002756033559515	0.30659636516482325	0.05477404621164285	0.7671844789652643	0.047459961481269755
ec		target_only_scratch	10	ampicillin	5	343.0	2.144125441182153	0.12927588898033418	1.5045320304651881	0.05162604243819443	0.28581851359747484	0.05121329629108327	0.5764465922258588	0.04976903605252072	0.5605427211576796	0.03339874223912905	0.4767735665694849	0.023207924931762054
ec		target_only_scratch	10	aztreonam	5	556.4	1.494638603489531	0.10388186227565495	1.1301144393955984	0.06937820575042702	0.4435965739263489	0.0704630473454009	0.6839958224385262	0.03915587746723034	0.6817132674303229	0.033496707479438975	0.5657795487129148	0.02124674188153373
ec		target_only_scratch	10	cefepime	5	666.6	1.758901377816607	0.13889087398185884	1.2407602190252776	0.13252832417214971	0.4765677752499385	0.08281782122138741	0.7117825460277519	0.04952798247555115	0.6835583916912364	0.04160618670271856	0.5695716706211459	0.046121329262884043
ec		target_only_scratch	10	cefmetazole	5	488.2	1.7625000430402367	0.18143800571322144	1.3485321578058052	0.1889415668587003	0.26506341008893053	0.17781943173131426	0.5373721616921012	0.13753382665019567	0.505079380024956	0.13041527564299854	0.49656123235777266	0.06601809980240425
ec		target_only_scratch	10	cefotaxime	5	1098.0	2.8991575186494645	0.279083733831197	1.9220349285066238	0.27340291409677436	0.6175993352574963	0.06097951234761606	0.7955416745436714	0.026608168423073664	0.7977849517452282	0.020671310677245803	0.45209471766848813	0.063141244452087
ec		target_only_scratch	10	cefoxitin	5	349.4	1.223051700527749	0.1012131661451558	0.9308145438375928	0.07873708424397152	0.1358126247607458	0.16662677439749488	0.517718789670919	0.06592416117328832	0.39121323095124777	0.07442493042244466	0.640568153909128	0.04055785377370073
ec		target_only_scratch	10	ceftazidime	5	1197.2	2.0087303110521777	0.09080014793852915	1.3923938823957256	0.06015997940106376	0.5349784742752111	0.03315249267653415	0.7424372509951339	0.013636656891293208	0.7705980200883418	0.021676435119473612	0.5010641052640876	0.03055802177160192
ec		target_only_scratch	10	ceftriaxone	5	644.0	2.1443507489469678	0.09931466431735571	1.4078154757510926	0.17658049542632717	0.6226284994053513	0.03678026313470368	0.8096689272553743	0.01799703292264453	0.7601493398768779	0.02835413676472928	0.579399585921325	0.07603905479361596
ec		target_only_scratch	10	cefuroxime	5	808.6	1.445965382473307	0.09922580110198428	1.098943890737684	0.08570389564000547	0.22289678330008175	0.17816638579503755	0.5219905058208775	0.08466907588914999	0.4614774958278499	0.08373060164428262	0.5644349663643744	0.032053872951765136
ec		target_only_scratch	10	chloramphenicol	5	568.6	1.041132617197809	0.05985478590395558	0.6964625520127408	0.08836533802037268	-0.10397336705129083	0.2066159715030177	0.3867046501490381	0.027561605183261884	0.3209753347728494	0.02313730635296612	0.7847465283794153	0.055042996691762484
